date,forecast_var,actual_var,target,log_forecast
2024-11-18,8.262265077619242e-05,1.6720005211356306e-05,-10.998904638623777,-9.401226692557389
2024-11-19,6.896314985636187e-05,1.3313870445594007e-05,-11.226704175523055,-9.581938256080607
2024-11-20,5.8079437430404735e-05,1.1467465635190104e-07,-15.981166793180977,-9.753698873610265
2024-11-21,4.5788010655307436e-05,2.8666258936955766e-05,-10.459789773609476,-9.991488277198465
2024-11-22,4.4795667308473386e-05,9.57584287778421e-06,-11.556266997760485,-10.013399135084661
2024-11-25,3.909511372624521e-05,1.1467787942033394e-05,-11.375968501391288,-10.149513067420415
2024-11-26,3.5361932703786705e-05,2.7123260768628175e-05,-10.515118867288285,-10.249874663776001
2024-11-27,3.618035825215977e-05,9.209787439065155e-06,-11.595243787326567,-10.226994176106963
2024-11-29,3.6516898673685924e-05,3.835010866246297e-05,-10.168753196714007,-10.217735427155521
2024-12-02,3.930514208072207e-05,3.2075499894911548e-06,-12.650003155389866,-10.144155205899441
2024-12-03,3.2464978869767205e-05,2.1489910665312224e-07,-15.353097190341849,-10.335348622865974
2024-12-04,2.6993235717728804e-05,3.8321096511216304e-05,-10.169509990677676,-10.519924252320578
2024-12-05,3.134159415526183e-05,2.712463556643955e-06,-12.817653274526585,-10.370564455857117
2024-12-06,2.9883471252908524e-05,3.5862507506630038e-06,-12.538403260333883,-10.418205031324456
2024-12-09,2.559639962012233e-05,2.6654804281760237e-05,-10.532541150362906,-10.573058856208439
2024-12-10,3.23479630514992e-05,9.697402643108103e-06,-11.543652477063132,-10.338959504950369
2024-12-11,3.3581914169478265e-05,5.93059921708486e-05,-9.732800208653355,-10.301522904679281
2024-12-12,4.043707849503051e-05,2.6685600121930444e-05,-10.531386459320114,-10.115763409373418
2024-12-13,4.488562769753992e-05,3.949931815846381e-08,-17.046982426999364,-10.011392910280833
2024-12-16,3.7340092721652396e-05,1.8154337005558994e-05,-10.916601072323925,-10.195442936681514
2024-12-17,3.574791594666792e-05,1.70441934126716e-05,-10.979700974545912,-10.239018585721588
2024-12-18,3.8550875971302054e-05,0.0009154632704582386,-6.996080314306911,-10.163531735222124
2024-12-19,0.00018218541071099775,9.440776217815634e-08,-16.175642540711845,-8.61048564928077
2024-12-20,0.00012863344395474318,0.000142555194724574,-8.855781301848491,-8.9585437181145
2024-12-23,0.00012835355102161047,3.564520172507112e-05,-10.241896014129699,-8.960721984324657
2024-12-24,0.00010626705364642315,0.00012218077098617792,-9.010008880513931,-9.14955525813177
2024-12-26,0.0001083005617539516,4.466297692016705e-09,-19.226706028334657,-9.130600216953685
2024-12-27,8.067695876122907e-05,0.00011198963932708039,-9.097104196956336,-9.425057540665227
2024-12-30,9.4232984661847e-05,0.0001317242050431487,-8.934800176860385,-9.269740282026204
2024-12-31,0.00010834546799401974,1.3284494515845486e-05,-11.228913028716471,-9.130185658323061
2025-01-02,9.149663409377229e-05,6.05141090061697e-06,-12.015219106396433,-9.299208372219827
