date,forecast_var,fold,actual_var,target,log_forecast
2023-03-17,0.0001722682577530634,Fold6_2022_2023,0.00013833499532660994,-8.885832312064629,-8.666457658024001
2023-03-20,0.00017215518591919324,Fold6_2022_2023,9.1578824625774e-05,-9.29831048521631,-8.667114244211787
2023-03-21,0.0001541599605329171,Fold6_2022_2023,0.0001701754351694738,-8.678680681445494,-8.777519789871967
2023-03-22,0.00015437861382425498,Fold6_2022_2023,0.0002956181241780504,-8.126442057582894,-8.776102441468142
2023-03-23,0.0001919725435490255,Fold6_2022_2023,7.288766533342086e-06,-11.82917622607551,-8.558158198511128
2023-03-24,0.00015554612463899244,Fold6_2022_2023,4.2778813836173395e-05,-10.059467581759087,-8.768568248855816
2023-03-27,0.00013230178161984242,Fold6_2022_2023,3.489786798442903e-06,-12.565669912887339,-8.930425020419733
2023-03-28,0.00010770219941400699,Fold6_2022_2023,5.0491964250097366e-06,-12.196281451098983,-9.136140552339077
2023-03-29,9.002235593284643e-05,Fold6_2022_2023,0.0002082282871276806,-8.476875545845669,-9.315452519226147
2023-03-30,0.00011057629129629114,Fold6_2022_2023,3.4084904569164426e-05,-10.286655952943253,-9.109804856265038
2023-03-31,9.506716336050836e-05,Fold6_2022_2023,0.00019589440739991044,-8.537934781660642,-9.260926933416112
2023-04-03,0.00011211561936261581,Fold6_2022_2023,1.4465582012879426e-05,-11.143738384405113,-9.095979903403009
2023-04-04,9.31696296929244e-05,Fold6_2022_2023,3.095511425869703e-05,-10.38297232987739,-9.281088751041079
2023-04-05,8.511303788261799e-05,Fold6_2022_2023,6.872757162668516e-06,-11.88794519852109,-9.371530327508623
2023-04-06,7.267351689448438e-05,Fold6_2022_2023,1.5157608641937304e-05,-11.097007931489527,-9.529533519096203
2023-04-10,6.183184238744272e-05,Fold6_2022_2023,1.0521686844384528e-06,-13.764657110078485,-9.691092077208063
2023-04-11,5.1446930510033814e-05,Fold6_2022_2023,7.211485502313588e-08,-16.44500578026953,-9.87495975713285
2023-04-12,4.324345901220619e-05,Fold6_2022_2023,1.668083844358236e-05,-11.001249895895166,-10.048664572735806
2023-04-13,4.191413785355406e-05,Fold6_2022_2023,0.00017411447552004641,-8.65579756978693,-10.079887369009914
2023-04-14,6.58726480208483e-05,Fold6_2022_2023,5.981150651027234e-06,-12.026897591951688,-9.627787255408476
2023-04-17,5.714702273393326e-05,Fold6_2022_2023,1.2827890608240525e-05,-11.263888803746859,-9.769883264724692
2023-04-18,4.919411655226016e-05,Fold6_2022_2023,4.25489726247096e-07,-14.67002503435469,-9.919736523887677
2023-04-19,4.152019002159193e-05,Fold6_2022_2023,2.8582753995474706e-08,-17.370462308153773,-10.089330742489176
2023-04-20,3.563662966317562e-05,Fold6_2022_2023,2.994383039819171e-05,-10.416187251344533,-10.242136525961953
2023-04-21,3.9109840450098745e-05,Fold6_2022_2023,6.029639526896026e-07,-14.321408421957026,-10.149136448721952
2023-04-24,3.347583723453776e-05,Fold6_2022_2023,1.0873977035218138e-06,-13.731723144135097,-10.304686655959316
2023-04-25,2.8964356669181578e-05,Fold6_2022_2023,0.00025604063563770146,-8.270174393121684,-10.449444564289601
