date,forecast_var,fold,actual_var,target,log_forecast
2018-03-21,8.036379673730721e-05,Fold2_2018,3.69004756574901e-06,-12.509871209548033,-9.428946772527016
2018-03-22,6.713424980431171e-05,Fold2_2018,0.0006408348122260559,-7.352738837490271,-9.608816214936956
2018-03-23,0.0002782976854151607,Fold2_2018,0.00046420997908579685,-7.675173566970693,-8.18681920633672
2018-03-26,0.00037908418673294244,Fold2_2018,0.000728564995500577,-7.224433718051243,-7.877752248965787
2018-03-27,0.000292516580514933,Fold2_2018,0.00029440669963145237,-8.130548414468173,-8.136989207377788
2018-03-28,0.0003308305749183633,Fold2_2018,8.756842367563348e-06,-11.64567517832123,-8.013904171884045
2018-03-29,0.0002573609667741881,Fold2_2018,0.00016119624539760827,-8.732888019741111,-8.26503091853532
2018-04-02,0.00019876394992899166,Fold2_2018,0.0004761415747447767,-7.649795322020774,-8.523392618570947
2018-04-03,0.0003232799090811274,Fold2_2018,0.00016219207914973198,-8.726729251324128,-8.036992018432874
2018-04-04,0.00024848012512193043,Fold2_2018,0.0001132605483825835,-9.085819655487551,-8.300147695014722
2018-04-05,0.00019210959916126649,Fold2_2018,6.179449084493722e-05,-9.6916963423782,-8.557444519832442
2018-04-06,0.00014946584501489388,Fold2_2018,0.0005079609884021799,-7.585105907818537,-8.80844265267366
2018-04-09,0.0002966467246002154,Fold2_2018,2.416891628583492e-05,-10.630443201414424,-8.122968606614306
2018-04-10,0.00022858408001758245,Fold2_2018,0.0002488655456399909,-8.298597784689273,-8.38360645024655
2018-04-11,0.00017784371364256872,Fold2_2018,2.762741752879318e-05,-10.496701889600836,-8.634605406595584
2018-04-12,0.0001499353040188858,Fold2_2018,6.7133255322383e-05,-9.608831028378642,-8.8053066634482
2018-04-13,0.00011790490867662234,Fold2_2018,8.627787729208044e-06,-11.660522432288918,-9.045632117049951
2018-04-16,9.734541807163937e-05,Fold2_2018,6.704406458273253e-05,-9.610160474410952,-9.237244893800835
2018-04-17,7.809063720335653e-05,Fold2_2018,0.00011324317195183562,-9.085973087234777,-9.457640390464402
2018-04-18,6.38344079819804e-05,Fold2_2018,5.476416839515861e-07,-14.417644625261206,-9.659218202926548
